Prob_Chromosome	Prob_Plasmid	Prediction	Contig_name	Contig_length
0.005030236090557194	0.9949697639094428	Plasmid	edge_1146	28239
0.06114565505943892	0.9388543449405611	Plasmid	edge_1147	67989
0.6171769473500635	0.38282305264993655	Chromosome	edge_1148	1529
0.6769692344261765	0.3230307655738235	Chromosome	edge_1149	6233
0.9254219735189338	0.07457802648106616	Chromosome	edge_1150	62836
0.23642099142905948	0.7635790085709405	Plasmid	edge_1151	2063
0.7752154075937703	0.2247845924062297	Chromosome	edge_1152	23131
0.9884285018158723	0.011571498184127726	Chromosome	edge_1153	53084
0.48187315323022206	0.5181268467697779	Plasmid	edge_1154	8459
0.983844369632176	0.01615563036782397	Chromosome	edge_1155	3337
0.9570767874698961	0.04292321253010389	Chromosome	edge_1156	33424
0.093831202465949	0.906168797534051	Plasmid	edge_1157	61947
0.7881194141381792	0.2118805858618208	Chromosome	edge_1162	23610
0.7776161652464172	0.22238383475358278	Chromosome	edge_1163	681666
0.9931466434589032	0.006853356541096756	Chromosome	edge_1164	4927
0.8770730385102667	0.12292696148973326	Chromosome	edge_1165	77709
0.9965267488346303	0.003473251165369673	Chromosome	edge_1166	1324
0.3878938142703974	0.6121061857296026	Plasmid	edge_1167	5598
0.9888910239595096	0.011108976040490437	Chromosome	edge_1168	3011
0.5497705359335248	0.4502294640664753	Chromosome	edge_1169	17418
0.1027394825596668	0.8972605174403332	Plasmid	edge_1170	21241
0.060993968275327104	0.9390060317246729	Plasmid	edge_1171	171202
0.6767605903843503	0.3232394096156497	Chromosome	edge_1172	2761
0.09217590950854437	0.9078240904914556	Plasmid	edge_1174	31900
0.020457336409378746	0.9795426635906213	Plasmid	edge_1175	4504
0.2555711522597095	0.7444288477402905	Plasmid	edge_1176	2216
0.6239733326001577	0.37602666739984225	Chromosome	edge_1177	2214
0.06983320095018086	0.9301667990498191	Plasmid	edge_1178	9585
0.9920021697181103	0.007997830281889717	Chromosome	edge_1179	1340
0.21827146924215557	0.7817285307578444	Plasmid	edge_1180	24391
0.64645158547363335	0.35354841452636665	Chromosome	edge_1181	211321
0.4928771437962193	0.5071228562037807	Plasmid	edge_1182	299687
0.2549237555436247	0.7450762444563753	Plasmid	edge_1183	5941
0.9826350677266917	0.017364932273308264	Chromosome	edge_1184	4747
0.04712009097561609	0.9528799090243839	Plasmid	edge_1185	3207
0.03803467052680953	0.9619653294731905	Plasmid	edge_1186	4813
0.6164284326869887	0.38357156731301134	Chromosome	edge_1187	9828
0.14612243213872145	0.8538775678612786	Plasmid	edge_1188	1795
0.053682884573637346	0.9463171154263627	Plasmid	edge_1189	3881
0.08842356373003346	0.9115764362699665	Plasmid	edge_1190	3331
0.9543057235977185	0.04569427640228152	Chromosome	edge_1191	22618
0.9829960719266202	0.017003928073379804	Chromosome	edge_1192	6270
0.9897350693097747	0.010264930690225271	Chromosome	edge_1193	5201
0.984268207201753	0.01573179279824699	Chromosome	edge_1194	18036
0.7685899153912851	0.23141008460871493	Chromosome	edge_1195	204646
0.8871723516945457	0.11282764830545433	Chromosome	edge_1196	10036
0.9796709666919511	0.020329033308048916	Chromosome	edge_1197	129703
0.7305052407652224	0.2694947592347776	Chromosome	edge_1198	5089
0.9980230815467186	0.0019769184532814066	Chromosome	edge_1199	5681
0.9991112375882141	8.887624117859261e-4	Chromosome	edge_1203	1447
0.6757822409842099	0.3242177590157901	Chromosome	edge_1204	20293
0.9754932944908672	0.02450670550913281	Chromosome	edge_1205	3032
0.9640635750515745	0.03593642494842553	Chromosome	edge_1207	3809
0.9615515974179556	0.038448402582044405	Chromosome	edge_1208	2455
0.9988904959424667	0.0011095040575332948	Chromosome	edge_1209	1429
0.9989896582285714	0.0010103417714285579	Chromosome	edge_1210	1386
0.9898959012863477	0.010104098713652254	Chromosome	edge_1211	2306
0.7221635993640272	0.2778364006359728	Chromosome	edge_1214	18761
0.11247482459979463	0.8875251754002054	Plasmid	edge_1215	5603
0.3319332893689203	0.6680667106310797	Plasmid	edge_1219	18030
0.6744447114912013	0.32555528850879867	Chromosome	edge_1220	10653
0.07591812683747834	0.9240818731625217	Plasmid	edge_1221	5848
0.8227238440971755	0.17727615590282453	Chromosome	edge_1222	13312
0.9949276935014418	0.005072306498558166	Chromosome	edge_1223	2247
0.04828536540386341	0.9517146345961366	Plasmid	edge_1225	283370
0.2907457038133562	0.7092542961866438	Plasmid	edge_1226	3636
0.44703883570646186	0.5529611642935381	Plasmid	edge_1227	7039
0.011031988131151138	0.9889680118688489	Plasmid	edge_1228	2293
0.6416046014553813	0.35839539854461866	Chromosome	edge_1229	1230
0.2017753055455831	0.7982246944544169	Plasmid	edge_1230	8459
0.9997298669996333	2.701330003667124e-4	Chromosome	edge_1231	3123
0.9991289280188295	8.710719811705347e-4	Chromosome	edge_1232	2703
0.9975416500094417	0.002458349990558273	Chromosome	edge_1233	2463
0.9999321166339016	6.788336609842016e-5	Chromosome	edge_1234	2014
0.8407261447526628	0.15927385524733717	Chromosome	edge_1235	3751
0.7882646795594459	0.2117353204405541	Chromosome	edge_1236	11982
0.9796284681470142	0.02037153185298579	Chromosome	edge_1237	7192
0.985184562221298	0.014815437778701979	Chromosome	edge_1238	8135
0.8512057476073188	0.14879425239268118	Chromosome	edge_1239	3802
0.10587631351699689	0.8941236864830031	Plasmid	edge_1241	22793
0.9626818800234241	0.03731811997657586	Chromosome	edge_1242	2868
0.997486851248484	0.002513148751515981	Chromosome	edge_1243	2754
0.9977241551971131	0.002275844802886895	Chromosome	edge_1245	6611
0.9389997841447805	0.06100021585521953	Chromosome	edge_1246	12256
0.8536638907098906	0.14633610929010943	Chromosome	edge_1247	10662
0.8759798542956249	0.12402014570437514	Chromosome	edge_1248	8102
0.8073968359310124	0.19260316406898761	Chromosome	edge_1249	2394
0.8016561168279841	0.1983438831720159	Chromosome	edge_1250	18728
0.8062228878272197	0.19377711217278026	Chromosome	edge_1251	15312
0.6959683541692836	0.3040316458307164	Chromosome	edge_1252	22810
0.31646171474507023	0.6835382852549298	Plasmid	edge_1253	22788
0.3242029060118571	0.6757970939881429	Plasmid	edge_1254	6022
0.5117979935117655	0.48820200648823453	Chromosome	edge_1255	31408
0.1388645455897013	0.8611354544102987	Plasmid	edge_1256	33738
0.3323055200713444	0.6676944799286556	Plasmid	edge_1257	19291
0.7604450156006818	0.23955498439931822	Chromosome	edge_1258	6613
0.7624406090406227	0.23755939095937728	Chromosome	edge_1261	34325
0.7054080865629888	0.2945919134370112	Chromosome	edge_1262	5392
0.8663505588512942	0.1336494411487058	Chromosome	edge_1264	21839
0.19555132841662937	0.8044486715833706	Plasmid	edge_1265	2982
0.9931609248860299	0.006839075113970083	Chromosome	edge_1267	2966
0.9988622142663509	0.0011377857336490882	Chromosome	edge_1268	2601
0.9691854697398281	0.03081453026017189	Chromosome	edge_1269	14139
0.5282690800009344	0.47173091999906563	Chromosome	edge_1270	67397
0.9935386216470279	0.006461378352972114	Chromosome	edge_1272	2118
0.9709336672001515	0.029066332799848493	Chromosome	edge_1273	15084
0.9252699912429723	0.07473000875702773	Chromosome	edge_1274	2190
0.7503119477428644	0.24968805225713564	Chromosome	edge_1275	2455
0.7469437810488315	0.2530562189511685	Chromosome	edge_1276	6214
0.09366181258884321	0.9063381874111568	Plasmid	edge_1278	5074
0.0764358985687692	0.9235641014312308	Plasmid	edge_1279	35798
0.3796497069455197	0.6203502930544803	Plasmid	edge_1280	8177
0.07713140682883002	0.92286859317117	Plasmid	edge_1281	3395
0.5193951076776999	0.48060489232230014	Chromosome	edge_1283	3355
0.3813893699277998	0.6186106300722002	Plasmid	edge_1285	3588
0.46595097649612127	0.5340490235038787	Plasmid	edge_1286	3589
0.07594940793456562	0.9240505920654344	Plasmid	edge_1287	439359
0.08683893298005196	0.913161067019948	Plasmid	edge_1288	22872
0.8842483072701302	0.11575169272986985	Chromosome	edge_1289	31395
0.7025102831017884	0.2974897168982116	Chromosome	edge_1290	10878
0.9999037325299559	9.626747004409797e-5	Chromosome	edge_1292	1283
0.975759726811944	0.024240273188055994	Chromosome	edge_1293	4275
0.9951190308618272	0.004880969138172819	Chromosome	edge_1296	1030
0.9406197806914519	0.05938021930854809	Chromosome	edge_1300	2615
0.9910190011473619	0.008980998852638145	Chromosome	edge_1303	1101
0.9997386043660104	2.6139563398963617e-4	Chromosome	edge_1305	1086
0.9946797722282096	0.00532022777179042	Chromosome	edge_1309	3692
0.9998203967460548	1.7960325394517085e-4	Chromosome	edge_1313	3024
0.9922200234070393	0.007779976592960702	Chromosome	edge_1315	16414
0.843658950955891	0.15634104904410892	Chromosome	edge_1316	2255
0.9838408188787349	0.01615918112126513	Chromosome	edge_1317	21956
0.9646928641602603	0.035307135839739656	Chromosome	edge_1325	16263
0.888600331353277	0.11139966864672302	Chromosome	edge_1326	30914
0.3117112612425217	0.6882887387574783	Plasmid	edge_1327	12680
0.033666007219002925	0.9663339927809971	Plasmid	edge_1328	28562
0.9844538607265221	0.015546139273477921	Chromosome	edge_1329	2621
0.9984696580096901	0.0015303419903098803	Chromosome	edge_1330	3565
0.9161917435108786	0.08380825648912138	Chromosome	edge_1331	75688
0.06501852838755917	0.9349814716124408	Plasmid	edge_1332	296309
0.12529067522757387	0.8747093247724261	Plasmid	edge_1333	17763
0.1279717203899211	0.8720282796100789	Plasmid	edge_1334	11832
0.015267532797069383	0.9847324672029306	Plasmid	edge_1336	11415
0.8190682363779749	0.18093176362202512	Chromosome	edge_1337	4442
0.9158016674608449	0.0841983325391551	Chromosome	edge_1338	1080
0.9631102953502266	0.03688970464977337	Chromosome	edge_1339	1532
0.791336288835322	0.20866371116467797	Chromosome	edge_1340	6950
0.9996806702358564	3.193297641436166e-4	Chromosome	edge_1343	2405
0.9528423541428895	0.047157645857110464	Chromosome	edge_1344	35396
0.6742253335899834	0.3257746664100166	Chromosome	edge_1345	3001
0.9574641361803705	0.04253586381962948	Chromosome	edge_1346	6239
0.6481585338034792	0.3518414661965208	Chromosome	edge_1347	13590
0.4214589338876997	0.5785410661123003	Plasmid	edge_1349	15743
0.651174310594284	0.348825689405716	Chromosome	edge_1350	4686
0.9805402894244557	0.019459710575544298	Chromosome	edge_1351	12486
0.05669231922794615	0.9433076807720538	Plasmid	edge_1352	69739
0.04238809891321349	0.9576119010867865	Plasmid	edge_1353	33935
0.1668920388175419	0.8331079611824581	Plasmid	edge_1354	6604
0.06574527310998435	0.9342547268900157	Plasmid	edge_1355	29342
0.9251906912117128	0.07480930878828718	Chromosome	edge_1357	9636
0.2599417387615953	0.7400582612384047	Plasmid	edge_1358	3667
0.5560036388473601	0.44399636115263985	Chromosome	edge_1360	19313
0.9716807816238193	0.028319218376180677	Chromosome	edge_1361	34070
0.40751578297268687	0.5924842170273131	Plasmid	edge_1362	3156
0.9994736981586869	5.263018413130816e-4	Chromosome	edge_1363	4129
0.9195923343845784	0.08040766561542156	Chromosome	edge_1364	5663
0.3710038235203468	0.6289961764796532	Plasmid	edge_1365	5824
0.7182208706752262	0.2817791293247738	Chromosome	edge_1369	10625
0.8843280759107331	0.11567192408926685	Chromosome	edge_1370	24465
0.19003865380457186	0.8099613461954281	Plasmid	edge_1371	34328
0.15968529825741262	0.8403147017425874	Plasmid	edge_1372	1772
0.05492684860436614	0.9450731513956339	Plasmid	edge_1373	85084
0.3637274094380313	0.6362725905619687	Plasmid	edge_1374	4049
0.6059733559670741	0.39402664403292587	Chromosome	edge_1375	10178
0.49427320745275527	0.5057267925472447	Plasmid	edge_1376	7517
0.3101929812442227	0.6898070187557773	Plasmid	edge_1377	11171
0.10162760787241387	0.8983723921275861	Plasmid	edge_1379	1806
0.5028321775373619	0.4971678224626381	Chromosome	edge_1380	117031
0.9632233715514598	0.03677662844854024	Chromosome	edge_1381	3626
0.6823221615179242	0.31767783848207576	Chromosome	edge_1383	17968
0.991860529884212	0.008139470115787972	Chromosome	edge_1384	8259
0.9007504678156742	0.09924953218432575	Chromosome	edge_1385	4096
0.6081960723042183	0.3918039276957817	Chromosome	edge_1386	9718
0.9981341361750266	0.001865863824973446	Chromosome	edge_1387	1704
0.04808978603169922	0.9519102139683008	Plasmid	edge_1388	34060
0.08697707640666119	0.9130229235933388	Plasmid	edge_1389	28771
0.16409399334193975	0.8359060066580603	Plasmid	edge_1390	4220
0.6602956717552024	0.33970432824479757	Chromosome	edge_1391	2917
0.024602737695163968	0.975397262304836	Plasmid	edge_1393	38181
0.9454627308118855	0.05453726918811452	Chromosome	edge_1394	6216
0.43149755661146705	0.568502443388533	Plasmid	edge_1395	310692
0.7358003950491103	0.2641996049508897	Chromosome	edge_1397	32337
0.7157097537396534	0.2842902462603466	Chromosome	edge_1398	5828
0.5291479638367453	0.47085203616325466	Chromosome	edge_1399	9836
0.5250886713265637	0.4749113286734363	Chromosome	edge_1400	3741
0.8768024393311009	0.1231975606688991	Chromosome	edge_1401	39710
0.9859023587034288	0.014097641296571206	Chromosome	edge_1402	15349
0.8283448301884303	0.1716551698115697	Chromosome	edge_1403	11404
0.3497776658130818	0.6502223341869182	Plasmid	edge_1404	10256
0.30050347437316494	0.6994965256268351	Plasmid	edge_1405	6771
0.5082822170206878	0.4917177829793123	Chromosome	edge_1407	14526
0.38101748439629446	0.6189825156037055	Plasmid	edge_1408	71915
0.9611356188660757	0.03886438113392432	Chromosome	edge_1409	1527
0.7238740388449076	0.27612596115509236	Chromosome	edge_1410	11517
0.5769509541378948	0.4230490458621053	Chromosome	edge_1411	1450
0.6056134092061543	0.3943865907938458	Chromosome	edge_1412	19573
0.9411125356738603	0.05888746432613967	Chromosome	edge_1413	16075
0.9947532698385211	0.005246730161478919	Chromosome	edge_1414	8743
0.5034802453585732	0.49651975464142684	Chromosome	edge_1415	30621
0.6123153944730628	0.3876846055269372	Chromosome	edge_1416	24784
0.08455326336943758	0.9154467366305624	Plasmid	edge_1417	2034
0.022555490067584727	0.9774445099324153	Plasmid	edge_1418	4869
0.8113049974226585	0.1886950025773415	Chromosome	edge_1419	12228
0.8980901800869684	0.10190981991303161	Chromosome	edge_1420	13215
0.6290855685431025	0.3709144314568975	Chromosome	edge_1421	30713
0.6519028366102267	0.34809716338977326	Chromosome	edge_1422	113293
0.338859579688934	0.661140420311066	Plasmid	edge_1423	18545
0.18383413134729598	0.816165868652704	Plasmid	edge_1424	3288
0.9266781108092348	0.07332188919076522	Chromosome	edge_1425	67406
0.6644407242238998	0.33555927577610023	Chromosome	edge_1426	76744
0.985090341078932	0.014909658921067992	Chromosome	edge_1427	19597
0.08111831400341085	0.9188816859965891	Plasmid	edge_1428	6988
0.6804707959058216	0.3195292040941784	Chromosome	edge_1429	56798
0.794520310807722	0.205479689192278	Chromosome	edge_1430	22718
0.4153062089981757	0.5846937910018243	Plasmid	edge_1431	6369
0.8147991340056384	0.18520086599436159	Chromosome	edge_1432	10497
0.9153394047856659	0.08466059521433411	Chromosome	edge_1433	1984
0.30043503679304706	0.6995649632069529	Plasmid	edge_1434	6766
0.065765127503143	0.934234872496857	Plasmid	edge_1435	6095
0.0446313598231568	0.9553686401768432	Plasmid	edge_1436	73648
0.9687756029482246	0.031224397051775377	Chromosome	edge_1437	2166
0.9694252025005353	0.03057479749946468	Chromosome	edge_1438	147402
0.7692569232007558	0.2307430767992442	Chromosome	edge_1439	8244
0.8924334740927778	0.10756652590722215	Chromosome	edge_1440	13730
0.057731062331473515	0.9422689376685265	Plasmid	edge_1441	25941
0.12845472967789828	0.8715452703221017	Plasmid	edge_1442	18700
0.11373332662667923	0.8862666733733208	Plasmid	edge_1443	21284
0.2572346615040366	0.7427653384959634	Plasmid	edge_1444	24360
0.8810709760861669	0.11892902391383307	Chromosome	edge_1445	3035
0.5772397247992542	0.42276027520074577	Chromosome	edge_1446	5037
0.007901736492119338	0.9920982635078807	Plasmid	edge_1449	2876
0.9597130413025609	0.040286958697439146	Chromosome	edge_1450	6396
0.8226977020987438	0.17730229790125618	Chromosome	edge_1451	9739
0.02638426156428897	0.973615738435711	Plasmid	edge_1452	28265
0.9516138539310357	0.0483861460689643	Chromosome	edge_1453	24194
0.6128756307436269	0.3871243692563731	Chromosome	edge_1454	17645
0.054056026897646214	0.9459439731023538	Plasmid	edge_1455	31834
0.8101451713879555	0.1898548286120445	Chromosome	edge_1456	1382
0.020664771089470624	0.9793352289105294	Plasmid	edge_1458	10262
0.12942234401999464	0.8705776559800054	Plasmid	edge_1459	4077
0.9448172706081899	0.055182729391810126	Chromosome	edge_1460	7122
0.18629197826957777	0.8137080217304222	Plasmid	edge_1464	8197
0.07808102425423713	0.9219189757457629	Plasmid	edge_1465	2442
0.9098711767179681	0.09012882328203185	Chromosome	edge_1466	2358
0.9961391694267135	0.0038608305732864556	Chromosome	edge_1468	53596
0.9981220536022699	0.0018779463977300903	Chromosome	edge_1469	1663
0.9876786967734394	0.012321303226560554	Chromosome	edge_1470	5098
0.9984872042431978	0.0015127957568021877	Chromosome	edge_1472	1055
0.8866165874604316	0.1133834125395684	Chromosome	edge_1473	3170
0.7862449141778705	0.21375508582212954	Chromosome	edge_1474	3171
0.6602459871451453	0.33975401285485474	Chromosome	edge_1475	12949
0.07263715814153682	0.9273628418584632	Plasmid	edge_1476	15302
0.614754202083595	0.38524579791640506	Chromosome	edge_1478	2824
0.9840938527044794	0.015906147295520645	Chromosome	edge_1479	4364
0.9507930026092606	0.049206997390739415	Chromosome	edge_1480	2442
0.973499367904549	0.02650063209545095	Chromosome	edge_1481	3181
0.9565282760988822	0.04347172390111775	Chromosome	edge_1482	2688
0.5943656321373704	0.40563436786262963	Chromosome	edge_1483	10954
0.7101625025843081	0.28983749741569187	Chromosome	edge_1484	9628
0.9804222775421727	0.019577722457827296	Chromosome	edge_1485	12794
0.6323220473002507	0.36767795269974934	Chromosome	edge_1486	3663
0.30890846856724996	0.69109153143275	Plasmid	edge_1487	12231
0.475079998648548	0.524920001351452	Plasmid	edge_1488	16964
0.795625582681685	0.20437441731831496	Chromosome	edge_1489	33292
0.6653936892141569	0.33460631078584313	Chromosome	edge_1490	43260
0.2855356506744944	0.7144643493255056	Plasmid	edge_1493	1953
0.2801903655749737	0.7198096344250263	Plasmid	edge_1494	1288
0.03662370848696761	0.9633762915130324	Plasmid	edge_1495	5158
0.12175648181504406	0.8782435181849559	Plasmid	edge_1496	11136
0.359200253678281	0.640799746321719	Plasmid	edge_1497	3429
0.27505101349911854	0.7249489865008815	Plasmid	edge_1498	15875
0.35473216778036654	0.6452678322196335	Plasmid	edge_1499	11248
0.9075860880530412	0.0924139119469588	Chromosome	edge_1500	1003
0.23174572483380607	0.7682542751661939	Plasmid	edge_1502	3937
0.9983699659044976	0.0016300340955024417	Chromosome	edge_1503	1806
0.9798857794822994	0.02011422051770062	Chromosome	edge_1504	5594
0.8152121605360968	0.18478783946390318	Chromosome	edge_1505	8625
0.99730292049743	0.0026970795025700323	Chromosome	edge_1506	4734
0.9964007807825213	0.003599219217478744	Chromosome	edge_1507	3974
0.9410485298891303	0.05895147011086966	Chromosome	edge_1508	99461
0.8852695792093687	0.11473042079063134	Chromosome	edge_1509	17182
0.9825606149547086	0.01743938504529141	Chromosome	edge_1510	22547
0.0641083810449441	0.9358916189550559	Plasmid	edge_1511	222526
0.03850965227303427	0.9614903477269657	Plasmid	edge_1512	212882
0.016947879329832993	0.983052120670167	Plasmid	edge_1513	6429
0.5967664561686656	0.4032335438313343	Chromosome	edge_1514	1791
0.18961142088158167	0.8103885791184183	Plasmid	edge_1515	41084
0.1867575442915682	0.8132424557084318	Plasmid	edge_1516	9295
0.5490286294971651	0.45097137050283487	Chromosome	edge_1517	9471
0.8822687853837055	0.11773121461629454	Chromosome	edge_1518	1903
0.15710425092981606	0.8428957490701839	Plasmid	edge_1519	2139
0.6605327271774257	0.3394672728225743	Chromosome	edge_1520	7606
0.3590329832639201	0.6409670167360799	Plasmid	edge_1521	10913
0.03998125265530539	0.9600187473446946	Plasmid	edge_1522	57076
0.098587685569682	0.901412314430318	Plasmid	edge_1523	1007
0.03831763645417019	0.9616823635458298	Plasmid	edge_1524	3462
0.8450021540566337	0.1549978459433663	Chromosome	edge_1525	9354
0.3676117021344275	0.6323882978655725	Plasmid	edge_1526	3599
0.9734477273427317	0.02655227265726834	Chromosome	edge_1527	7913
0.9911532850054731	0.008846714994526939	Chromosome	edge_1528	3407
0.23369683384012785	0.7663031661598722	Plasmid	edge_1529	4373
0.015365372219961482	0.9846346277800385	Plasmid	edge_1530	10062
0.07590507370357946	0.9240949262964205	Plasmid	edge_1531	5343
0.004440289706463152	0.9955597102935368	Plasmid	edge_1532	5730
0.024625986348147277	0.9753740136518527	Plasmid	edge_1533	5098
0.025347789420786193	0.9746522105792138	Plasmid	edge_1534	2506
0.2505408505655614	0.7494591494344386	Plasmid	edge_1535	3618
0.198830171855096	0.801169828144904	Plasmid	edge_1536	1943
0.9116030275220082	0.08839697247799183	Chromosome	edge_1537	15391
0.12845694950858488	0.8715430504914151	Plasmid	edge_1538	3070
0.27387592628638036	0.7261240737136196	Plasmid	edge_1539	12446
0.8237694706931428	0.17623052930685723	Chromosome	edge_1540	5498
0.9904017966587946	0.009598203341205425	Chromosome	edge_1541	13876
0.8558215536474485	0.1441784463525515	Chromosome	edge_1542	1914
0.9938239991279959	0.006176000872004095	Chromosome	edge_1545	9882
0.9994730284983907	5.269715016092968e-4	Chromosome	edge_1546	5318
0.9958644548655012	0.004135545134498764	Chromosome	edge_1547	4591
0.9612300799353425	0.038769920064657515	Chromosome	edge_1548	3329
0.8343583144482638	0.1656416855517362	Chromosome	edge_1549	2207
0.9985878212151683	0.0014121787848316858	Chromosome	edge_1551	2797
0.32363218225060486	0.6763678177493951	Plasmid	edge_1554	20712
0.11958990172959438	0.8804100982704056	Plasmid	edge_1555	34369
0.715237617461032	0.284762382538968	Chromosome	edge_1556	8659
0.9584611334566705	0.0415388665433295	Chromosome	edge_1557	9524
0.01145660051674724	0.9885433994832528	Plasmid	edge_1558	5918
0.9036282250076747	0.0963717749923253	Chromosome	edge_1559	10990
0.5848906166465565	0.4151093833534435	Chromosome	edge_1560	7496
0.01973673545188559	0.9802632645481144	Plasmid	edge_1561	2000
0.8367339716735414	0.16326602832645865	Chromosome	edge_1562	85036
0.986637684929527	0.01336231507047303	Chromosome	edge_1563	8536
0.9584772230718652	0.041522776928134775	Chromosome	edge_1564	4718
0.0782773732325911	0.9217226267674089	Plasmid	edge_1565	5916
0.6050384273979998	0.3949615726020001	Chromosome	edge_1566	1838
0.012111288974682388	0.9878887110253176	Plasmid	edge_1574	2007
0.0906201781717938	0.9093798218282062	Plasmid	edge_1576	4571
0.0822580723311751	0.9177419276688249	Plasmid	edge_1577	4519
0.36657093351031256	0.6334290664896874	Plasmid	edge_1578	8464
0.3915754058058113	0.6084245941941887	Plasmid	edge_1579	4027
0.5843247137474054	0.41567528625259464	Chromosome	edge_1580	6586
0.05635498193493316	0.9436450180650668	Plasmid	edge_1582	74002
0.27494959317032996	0.72505040682967	Plasmid	edge_1583	1614
0.06274732924579085	0.9372526707542091	Plasmid	edge_1584	7204
0.8579918498545338	0.1420081501454662	Chromosome	edge_1585	2167
0.37709110568156035	0.6229088943184397	Plasmid	edge_1586	8114
0.333799629211993	0.666200370788007	Plasmid	edge_1587	18701
0.26140734707378555	0.7385926529262145	Plasmid	edge_1588	14379
0.41493624408651353	0.5850637559134865	Plasmid	edge_1589	22699
0.9826441647964484	0.01735583520355155	Chromosome	edge_1590	5914
0.958562517158283	0.041437482841717	Chromosome	edge_1591	3490
0.9507618677957201	0.04923813220427986	Chromosome	edge_1592	6937
0.9504262237798619	0.049573776220138144	Chromosome	edge_1593	12545
0.8343916642691203	0.16560833573087974	Chromosome	edge_1594	97775
0.9404989032073229	0.05950109679267712	Chromosome	edge_1595	77019
0.9768077436045203	0.023192256395479727	Chromosome	edge_1597	2253
0.3920551174497433	0.6079448825502567	Plasmid	edge_1598	1253
0.9291287455904194	0.07087125440958064	Chromosome	edge_1602	4656
0.9908132277221531	0.009186772277846922	Chromosome	edge_1604	1653
0.19843534282616493	0.8015646571738351	Plasmid	edge_1605	4863
0.9637339198590267	0.03626608014097332	Chromosome	edge_1606	7181
0.6820038689024636	0.31799613109753644	Chromosome	edge_1607	39136
0.3924313166093474	0.6075686833906526	Plasmid	edge_1608	8533
0.9125284271136485	0.08747157288635155	Chromosome	edge_1609	15283
0.5526989184659756	0.4473010815340244	Chromosome	edge_1610	13489
0.9157786913826	0.08422130861739996	Chromosome	edge_1611	17579
0.9378265649759582	0.06217343502404182	Chromosome	edge_1612	11260
0.9711690142922202	0.028830985707779755	Chromosome	edge_1613	7115
0.9996459125173767	3.540874826233331e-4	Chromosome	edge_1615	1381
0.9975606223463973	0.0024393776536026923	Chromosome	edge_1616	1775
0.9839158537617176	0.01608414623828236	Chromosome	edge_1617	8008
0.7059348152850554	0.2940651847149446	Chromosome	edge_1618	2070
0.9823756091550843	0.017624390844915738	Chromosome	edge_1620	6842
0.11221536736422844	0.8877846326357716	Plasmid	edge_1621	2622
0.5971429197481368	0.4028570802518631	Chromosome	edge_1622	2618
0.8716800509014987	0.1283199490985013	Chromosome	edge_1623	16652
0.6506511227129551	0.3493488772870449	Chromosome	edge_1624	10010
0.38485612165937877	0.6151438783406212	Plasmid	edge_1625	3302
0.012099256764949273	0.9879007432350507	Plasmid	edge_1626	2758
0.08379311335062967	0.9162068866493703	Plasmid	edge_1627	11611
0.455103502585945	0.544896497414055	Plasmid	edge_1630	1776
0.16397397841504735	0.83602602158495265	Plasmid	edge_1631	3022
0.9283199660985711	0.07168003390142885	Chromosome	edge_1633	3940
0.967242249745161	0.03275775025483896	Chromosome	edge_1635	3838
0.9648421267673544	0.03515787323264563	Chromosome	edge_1638	150932
0.797828562060642	0.202171437939358	Chromosome	edge_1639	4224
0.7532242425386515	0.2467757574613485	Chromosome	edge_1640	19379
0.9768958901966505	0.023104109803349537	Chromosome	edge_1641	3892
0.8215605677280841	0.17843943227191594	Chromosome	edge_1642	10592
0.8636408559343639	0.1363591440656361	Chromosome	edge_1643	20398
0.7288971643423874	0.2711028356576126	Chromosome	edge_1644	9711
0.8200151778788142	0.17998482212118583	Chromosome	edge_1645	14051
0.9918645377534001	0.00813546224659989	Chromosome	edge_1646	8736
0.9719532172730613	0.028046782726938724	Chromosome	edge_1647	8865
0.5651726809471735	0.4348273190528265	Chromosome	edge_1648	372353
0.04450666338917708	0.9554933366108229	Plasmid	edge_1649	9351
1.3672225311445185e-4	0.9998632777468855	Plasmid	edge_1650	1335
0.08768098514908684	0.9123190148509132	Plasmid	edge_1651	17909
0.0999064011545433	0.9000935988454567	Plasmid	edge_1652	16485
0.7519249832417448	0.2480750167582552	Chromosome	edge_1653	9957
0.011052465258221456	0.9889475347417785	Plasmid	edge_1654	1342
0.9479436136160563	0.05205638638394372	Chromosome	edge_1655	14431
0.9484800637344126	0.051519936265587374	Chromosome	edge_1658	5780
0.07446650783041109	0.9255334921695889	Plasmid	edge_1659	60725
0.2961877284554293	0.7038122715445707	Plasmid	edge_1660	6473
0.23550852352704055	0.7644914764729595	Plasmid	edge_1661	40317
0.042141888194944355	0.9578581118050556	Plasmid	edge_1662	9749
0.9392324382971843	0.06076756170281573	Chromosome	edge_1663	2783
0.41512503926332867	0.5848749607366713	Plasmid	edge_1664	1791
0.9313950421716708	0.0686049578283292	Chromosome	edge_1665	2134
0.037223822083057856	0.9627761779169421	Plasmid	edge_1666	405373
0.01334893207301402	0.986651067926986	Plasmid	edge_1667	10108
0.007380566214133855	0.9926194337858661	Plasmid	edge_1668	2768
0.5846952025497284	0.4153047974502716	Chromosome	edge_1670	2847
0.03745547109255232	0.9625445289074477	Plasmid	edge_1671	111959
0.018165088000745566	0.9818349119992544	Plasmid	edge_1672	9516
